iter	Passed	Remaining
25840	1472919	1377046
25841	1472983	1376995
25842	1473038	1376937
25843	1473099	1376883
25844	1473156	1376826
25845	1473228	1376783
25846	1473287	1376728
25847	1473359	1376685
25848	1473419	1376631
25849	1473476	1376575
25850	1473532	1376517
25851	1473597	1376467
25852	1473655	1376411
25853	1473721	1376362
25854	1473788	1376315
25855	1473852	1376264
25856	1473913	1376211
25857	1473969	1376153
25858	1474029	1376099
25859	1474088	1376043
25860	1474145	1375986
25861	1474201	1375928
25862	1474267	1375880
25863	1474323	1375822
25864	1474384	1375769
25865	1474439	1375710
25866	1474498	1375655
25867	1474553	1375596
25868	1474610	1375539
25869	1474673	1375487
25870	1474729	1375430
25871	1474792	1375378
25872	1474849	1375321
25873	1474905	1375263
25874	1474968	1375212
25875	1475034	1375163
25876	1475098	1375112
25877	1475158	1375059
25878	1475213	1375000
25879	1475277	1374949
25880	1475343	1374900
25881	1475404	1374847
25882	1475466	1374795
25883	1475522	1374737
25884	1475581	1374681
25885	1475639	1374625
25886	1475699	1374572
25887	1475756	1374515
25888	1475815	1374459
25889	1475871	1374402
25890	1475938	1374354
25891	1475998	1374299
25892	1476055	1374243
25893	1476112	1374185
25894	1476166	1374126
25895	1476226	1374071
25896	1476280	1374012
25897	1476337	1373955
25898	1476395	1373899
25899	1476453	1373842
25900	1476510	1373785
25901	1476566	1373728
25902	1476630	1373677
25903	1476686	1373619
25904	1476744	1373563
25905	1476803	1373507
25906	1476861	1373452
25907	1476918	1373395
25908	1476974	1373337
25909	1477032	1373280
25910	1477089	1373223
25911	1477145	1373166
25912	1477203	1373109
25913	1477258	1373050
25914	1477320	1372998
25915	1477378	1372942
25916	1477440	1372890
25917	1477494	1372830
25918	1477555	1372777
25919	1477612	1372720
25920	1477673	1372667
25921	1477729	1372609
25922	1477786	1372551
25923	1477843	1372494
25924	1477899	1372437
25925	1477963	1372386
25926	1478019	1372328
25927	1478074	1372269
25928	1478138	1372219
25929	1478195	1372161
25930	1478252	1372105
25931	1478309	1372047
25932	1478368	1371993
25933	1478425	1371935
25934	1478484	1371881
25935	1478540	1371823
25936	1478596	1371765
25937	1478655	1371709
25938	1478711	1371651
25939	1478766	1371592
25940	1478827	1371539
25941	1478884	1371482
25942	1478941	1371425
25943	1479008	1371377
25944	1479064	1371320
25945	1479121	1371263
25946	1479182	1371209
25947	1479243	1371156
25948	1479305	1371103
25949	1479361	1371045
25950	1479417	1370987
25951	1479473	1370930
25952	1479530	1370873
25953	1479585	1370814
25954	1479648	1370762
25955	1479708	1370708
25956	1479770	1370656
25957	1479831	1370602
25958	1479892	1370549
25959	1479949	1370492
25960	1480011	1370440
25961	1480074	1370388
25962	1480132	1370332
25963	1480187	1370273
25964	1480248	1370220
25965	1480308	1370166
25966	1480363	1370107
25967	1480424	1370053
25968	1480480	1369995
25969	1480536	1369938
25970	1480596	1369884
25971	1480657	1369830
25972	1480713	1369773
25973	1480769	1369714
25974	1480826	1369657
25975	1480886	1369603
25976	1480946	1369549
25977	1481003	1369491
25978	1481057	1369431
25979	1481114	1369375
25980	1481171	1369318
25981	1481232	1369264
25982	1481290	1369208
25983	1481347	1369151
25984	1481413	1369102
25985	1481469	1369045
25986	1481532	1368993
25987	1481587	1368935
25988	1481648	1368881
25989	1481696	1368816
25990	1481769	1368774
25991	1481826	1368716
25992	1481887	1368663
25993	1481942	1368605
25994	1482000	1368548
25995	1482063	1368497
25996	1482119	1368439
25997	1482184	1368389
25998	1482249	1368339
25999	1482305	1368282
26000	1482369	1368231
26001	1482428	1368176
26002	1482490	1368124
26003	1482564	1368082
26004	1482623	1368027
26005	1482681	1367971
26006	1482746	1367921
26007	1482808	1367869
26008	1482867	1367813
26009	1482928	1367760
26010	1482984	1367702
26011	1483046	1367650
26012	1483105	1367594
26013	1483160	1367536
26014	1483217	1367479
26015	1483275	1367422
26016	1483331	1367365
26017	1483388	1367308
26018	1483448	1367253
26019	1483503	1367195
26020	1483561	1367139
26021	1483618	1367081
26022	1483667	1367017
26023	1483724	1366960
26024	1483785	1366906
26025	1483848	1366855
26026	1483911	1366804
26027	1483981	1366758
26028	1484038	1366701
26029	1484095	1366644
26030	1484156	1366591
26031	1484212	1366533
26032	1484281	1366487
26033	1484341	1366433
26034	1484396	1366374
26035	1484453	1366317
26036	1484512	1366262
26037	1484572	1366207
26038	1484628	1366150
26039	1484697	1366104
26040	1484753	1366046
26041	1484811	1365989
26042	1484876	1365940
26043	1484939	1365888
26044	1484996	1365831
26045	1485053	1365774
26046	1485115	1365722
26047	1485178	1365671
26048	1485242	1365620
26049	1485298	1365562
26050	1485361	1365511
26051	1485419	1365455
26052	1485480	1365401
26053	1485543	1365349
26054	1485605	1365297
26055	1485662	1365240
26056	1485718	1365182
26057	1485775	1365125
26058	1485832	1365068
26059	1485889	1365011
26060	1485945	1364953
26061	1486003	1364896
26062	1486059	1364838
26063	1486114	1364780
26064	1486175	1364727
26065	1486234	1364671
26066	1486298	1364620
26067	1486358	1364567
26068	1486420	1364514
26069	1486479	1364459
26070	1486539	1364404
26071	1486599	1364350
26072	1486658	1364295
26073	1486727	1364249
26074	1486785	1364193
26075	1486843	1364137
26076	1486907	1364086
26077	1486965	1364030
26078	1487024	1363975
26079	1487089	1363925
26080	1487147	1363869
26081	1487203	1363811
26082	1487261	1363755
26083	1487324	1363704
26084	1487390	1363655
26085	1487448	1363599
26086	1487510	1363546
26087	1487565	1363487
26088	1487626	1363434
26089	1487688	1363381
26090	1487753	1363331
26091	1487809	1363274
26092	1487869	1363219
26093	1487924	1363161
26094	1487981	1363103
26095	1488049	1363057
26096	1488105	1362999
26097	1488163	1362942
26098	1488212	1362878
26099	1488272	1362824
26100	1488328	1362766
26101	1488390	1362714
26102	1488452	1362661
26103	1488508	1362603
26104	1488569	1362549
26105	1488624	1362491
26106	1488680	1362433
26107	1488736	1362375
26108	1488791	1362316
26109	1488848	1362259
26110	1488904	1362201
26111	1488960	1362143
26112	1489017	1362086
26113	1489080	1362035
26114	1489140	1361980
26115	1489197	1361923
26116	1489254	1361866
26117	1489310	1361808
26118	1489377	1361760
26119	1489435	1361704
26120	1489492	1361647
26121	1489550	1361590
26122	1489606	1361533
26123	1489663	1361476
26124	1489721	1361419
26125	1489781	1361366
26126	1489842	1361312
26127	1489902	1361258
26128	1489963	1361204
26129	1490020	1361147
26130	1490083	1361095
26131	1490140	1361039
26132	1490194	1360978
26133	1490252	1360922
26134	1490315	1360871
26135	1490371	1360813
26136	1490428	1360756
26137	1490485	1360699
26138	1490550	1360649
26139	1490609	1360594
26140	1490680	1360550
26141	1490747	1360502
26142	1490804	1360445
26143	1490867	1360394
26144	1490934	1360345
26145	1490993	1360290
26146	1491056	1360238
26147	1491120	1360188
26148	1491177	1360131
26149	1491233	1360073
26150	1491290	1360016
26151	1491345	1359957
26152	1491400	1359898
26153	1491462	1359845
26154	1491514	1359784
26155	1491570	1359726
26156	1491631	1359673
26157	1491688	1359616
26158	1491751	1359564
26159	1491806	1359505
26160	1491868	1359453
26161	1491926	1359397
26162	1491982	1359338
26163	1492037	1359280
26164	1492094	1359223
26165	1492167	1359180
26166	1492225	1359124
26167	1492282	1359067
26168	1492339	1359010
26169	1492400	1358957
26170	1492461	1358903
26171	1492521	1358849
26172	1492584	1358797
26173	1492642	1358741
26174	1492700	1358684
26175	1492761	1358631
26176	1492819	1358575
26177	1492882	1358524
26178	1492946	1358473
26179	1493003	1358416
26180	1493057	1358356
26181	1493113	1358298
26182	1493172	1358243
26183	1493228	1358185
26184	1493283	1358126
26185	1493341	1358070
26186	1493399	1358014
26187	1493459	1357960
26188	1493517	1357904
26189	1493579	1357851
26190	1493636	1357793
26191	1493692	1357736
26192	1493750	1357680
26193	1493808	1357623
26194	1493867	1357568
26195	1493925	1357512
26196	1493980	1357454
26197	1494042	1357401
26198	1494099	1357344
26199	1494157	1357288
26200	1494222	1357238
26201	1494281	1357182
26202	1494339	1357127
26203	1494410	1357082
26204	1494472	1357029
26205	1494530	1356974
26206	1494589	1356918
26207	1494647	1356862
26208	1494703	1356804
26209	1494760	1356747
26210	1494823	1356695
26211	1494887	1356645
26212	1494951	1356594
26213	1495007	1356536
26214	1495064	1356479
26215	1495120	1356421
26216	1495176	1356363
26217	1495240	1356313
26218	1495298	1356256
26219	1495355	1356199
26220	1495419	1356148
26221	1495477	1356092
26222	1495535	1356036
26223	1495592	1355979
26224	1495653	1355926
26225	1495713	1355871
26226	1495767	1355812
26227	1495829	1355759
26228	1495886	1355702
26229	1495946	1355648
26230	1496008	1355595
26231	1496066	1355539
26232	1496123	1355481
26233	1496180	1355425
26234	1496234	1355365
26235	1496292	1355309
26236	1496348	1355251
26237	1496411	1355199
26238	1496467	1355141
26239	1496528	1355088
26240	1496587	1355033
26241	1496646	1354977
26242	1496701	1354919
26243	1496761	1354864
26244	1496819	1354808
26245	1496872	1354747
26246	1496942	1354702
26247	1497008	1354653
26248	1497066	1354597
26249	1497122	1354539
26250	1497178	1354481
26251	1497238	1354427
26252	1497296	1354370
26253	1497354	1354314
26254	1497410	1354256
26255	1497467	1354199
26256	1497522	1354140
26257	1497579	1354083
26258	1497639	1354029
26259	1497693	1353969
26260	1497753	1353915
26261	1497811	1353859
26262	1497867	1353801
26263	1497933	1353752
26264	1497990	1353694
26265	1498045	1353636
26266	1498106	1353583
26267	1498162	1353525
26268	1498220	1353468
26269	1498281	1353415
26270	1498344	1353364
26271	1498400	1353305
26272	1498455	1353246
26273	1498510	1353187
26274	1498572	1353135
26275	1498633	1353081
26276	1498695	1353029
26277	1498751	1352971
26278	1498808	1352914
26279	1498865	1352857
26280	1498926	1352803
26281	1498981	1352745
26282	1499040	1352689
26283	1499097	1352632
26284	1499156	1352576
26285	1499213	1352520
26286	1499276	1352468
26287	1499343	1352420
26288	1499406	1352369
26289	1499467	1352315
26290	1499527	1352260
26291	1499582	1352202
26292	1499639	1352144
26293	1499697	1352088
26294	1499757	1352034
26295	1499814	1351977
26296	1499878	1351926
26297	1499946	1351880
26298	1500003	1351822
26299	1500058	1351763
26300	1500115	1351706
26301	1500178	1351655
26302	1500235	1351598
26303	1500293	1351541
26304	1500352	1351486
26305	1500410	1351430
26306	1500476	1351381
26307	1500534	1351325
26308	1500600	1351276
26309	1500664	1351225
26310	1500730	1351176
26311	1500788	1351120
26312	1500846	1351064
26313	1500904	1351008
26314	1500960	1350949
26315	1501010	1350886
26316	1501071	1350832
26317	1501129	1350777
26318	1501185	1350718
26319	1501243	1350662
26320	1501302	1350607
26321	1501359	1350550
26322	1501422	1350498
26323	1501479	1350441
26324	1501540	1350388
26325	1501604	1350337
26326	1501665	1350284
26327	1501723	1350227
26328	1501784	1350174
26329	1501845	1350120
26330	1501902	1350063
26331	1501958	1350006
26332	1502014	1349947
26333	1502069	1349889
26334	1502126	1349832
26335	1502187	1349778
26336	1502247	1349724
26337	1502304	1349667
26338	1502361	1349609
26339	1502420	1349555
26340	1502478	1349498
26341	1502535	1349441
26342	1502592	1349384
26343	1502649	1349327
26344	1502705	1349269
26345	1502762	1349212
26346	1502817	1349153
26347	1502882	1349103
26348	1502938	1349045
26349	1502995	1348988
26350	1503053	1348932
26351	1503116	1348880
26352	1503182	1348831
26353	1503236	1348772
26354	1503298	1348719
26355	1503353	1348660
26356	1503412	1348604
26357	1503470	1348548
26358	1503535	1348498
26359	1503593	1348442
26360	1503657	1348391
26361	1503718	1348338
26362	1503775	1348281
26363	1503832	1348224
26364	1503896	1348173
26365	1503954	1348117
26366	1504011	1348059
26367	1504072	1348007
26368	1504130	1347950
26369	1504187	1347893
26370	1504242	1347834
26371	1504306	1347783
26372	1504363	1347726
26373	1504423	1347672
26374	1504480	1347615
26375	1504542	1347562
26376	1504603	1347509
26377	1504660	1347452
26378	1504716	1347394
26379	1504776	1347339
26380	1504839	1347287
26381	1504896	1347230
26382	1504967	1347185
26383	1505020	1347125
26384	1505082	1347072
26385	1505139	1347016
26386	1505198	1346960
26387	1505263	1346910
26388	1505319	1346853
26389	1505377	1346796
26390	1505442	1346746
26391	1505500	1346690
26392	1505561	1346636
26393	1505620	1346581
26394	1505682	1346528
26395	1505739	1346471
26396	1505799	1346417
26397	1505857	1346361
26398	1505914	1346304
26399	1505975	1346250
26400	1506032	1346193
26401	1506089	1346136
26402	1506146	1346079
26403	1506207	1346025
26404	1506266	1345970
26405	1506323	1345913
26406	1506379	1345856
26407	1506437	1345799
26408	1506510	1345757
26409	1506572	1345704
26410	1506629	1345647
26411	1506693	1345596
26412	1506750	1345538
26413	1506813	1345486
26414	1506877	1345436
26415	1506934	1345379
26416	1506989	1345320
26417	1507045	1345262
26418	1507109	1345212
26419	1507167	1345155
26420	1507230	1345103
26421	1507285	1345045
26422	1507341	1344987
26423	1507396	1344928
26424	1507453	1344870
26425	1507510	1344814
26426	1507566	1344755
26427	1507627	1344702
26428	1507693	1344653
26429	1507750	1344596
26430	1507806	1344538
26431	1507864	1344482
26432	1507922	1344425
26433	1507979	1344368
26434	1508036	1344311
26435	1508097	1344258
26436	1508165	1344211
26437	1508213	1344145
26438	1508277	1344094
26439	1508340	1344043
26440	1508404	1343992
26441	1508457	1343931
26442	1508507	1343868
26443	1508563	1343810
26444	1508620	1343753
26445	1508672	1343692
26446	1508730	1343635
26447	1508788	1343579
26448	1508853	1343529
26449	1508921	1343482
26450	1508984	1343429
26451	1509046	1343377
26452	1509103	1343320
26453	1509159	1343262
26454	1509215	1343204
26455	1509277	1343151
26456	1509333	1343093
26457	1509390	1343037
26458	1509446	1342979
26459	1509503	1342921
26460	1509559	1342863
26461	1509620	1342810
26462	1509676	1342752
26463	1509736	1342697
26464	1509805	1342651
26465	1509863	1342594
26466	1509927	1342544
26467	1509983	1342486
26468	1510039	1342428
26469	1510095	1342370
26470	1510151	1342312
26471	1510213	1342259
26472	1510272	1342204
26473	1510330	1342148
26474	1510391	1342094
26475	1510447	1342036
26476	1510500	1341976
26477	1510562	1341923
26478	1510620	1341867
26479	1510678	1341811
26480	1510736	1341754
26481	1510792	1341697
26482	1510849	1341639
26483	1510906	1341582
26484	1510964	1341526
26485	1511026	1341473
26486	1511090	1341422
26487	1511147	1341365
26488	1511210	1341314
26489	1511273	1341262
26490	1511343	1341216
26491	1511396	1341156
26492	1511452	1341098
26493	1511510	1341042
26494	1511573	1340990
26495	1511629	1340932
26496	1511686	1340875
26497	1511742	1340817
26498	1511799	1340759
26499	1511856	1340702
26500	1511932	1340662
26501	1511992	1340608
26502	1512046	1340548
26503	1512103	1340491
26504	1512161	1340435
26505	1512227	1340386
26506	1512286	1340331
26507	1512348	1340277
26508	1512405	1340220
26509	1512462	1340163
26510	1512518	1340105
26511	1512576	1340049
26512	1512635	1339994
26513	1512692	1339937
26514	1512750	1339880
26515	1512807	1339824
26516	1512870	1339772
26517	1512933	1339720
26518	1512990	1339662
26519	1513046	1339605
26520	1513105	1339550
26521	1513163	1339494
26522	1513220	1339436
26523	1513277	1339379
26524	1513346	1339333
26525	1513401	1339273
26526	1513450	1339210
26527	1513509	1339154
26528	1513569	1339100
26529	1513622	1339039
26530	1513678	1338981
26531	1513733	1338922
26532	1513787	1338862
26533	1513844	1338806
26534	1513902	1338749
26535	1513960	1338693
26536	1514023	1338641
26537	1514081	1338585
26538	1514138	1338528
26539	1514198	1338473
26540	1514260	1338421
26541	1514317	1338364
26542	1514374	1338307
26543	1514442	1338259
26544	1514506	1338208
26545	1514569	1338156
26546	1514633	1338106
26547	1514690	1338048
26548	1514751	1337995
26549	1514807	1337937
26550	1514872	1337886
26551	1514938	1337837
26552	1514992	1337778
26553	1515054	1337725
26554	1515111	1337668
26555	1515180	1337621
26556	1515236	1337564
26557	1515292	1337506
26558	1515353	1337452
26559	1515415	1337399
26560	1515476	1337346
26561	1515537	1337292
26562	1515593	1337234
26563	1515658	1337184
26564	1515716	1337128
26565	1515772	1337070
26566	1515831	1337014
26567	1515887	1336957
26568	1515949	1336904
26569	1516007	1336848
26570	1516064	1336790
26571	1516121	1336733
26572	1516179	1336677
26573	1516235	1336620
26574	1516292	1336562
26575	1516359	1336513
26576	1516420	1336460
26577	1516477	1336403
26578	1516538	1336350
26579	1516604	1336301
26580	1516664	1336246
26581	1516728	1336195
26582	1516787	1336140
26583	1516859	1336096
26584	1516919	1336041
26585	1516982	1335989
26586	1517047	1335939
26587	1517107	1335885
26588	1517167	1335830
26589	1517227	1335776
26590	1517283	1335718
26591	1517338	1335659
26592	1517406	1335611
26593	1517462	1335554
26594	1517523	1335500
26595	1517579	1335442
26596	1517643	1335391
26597	1517706	1335339
26598	1517763	1335282
26599	1517821	1335226
26600	1517878	1335169
26601	1517935	1335111
26602	1517992	1335054
26603	1518053	1335001
26604	1518110	1334944
26605	1518167	1334886
26606	1518224	1334829
26607	1518280	1334772
26608	1518341	1334718
26609	1518398	1334661
26610	1518457	1334605
26611	1518513	1334548
26612	1518574	1334494
26613	1518629	1334435
26614	1518685	1334377
26615	1518741	1334319
26616	1518802	1334265
26617	1518861	1334210
26618	1518916	1334151
26619	1518978	1334098
26620	1519034	1334040
26621	1519091	1333983
26622	1519152	1333930
26623	1519216	1333879
26624	1519281	1333829
26625	1519344	1333777
26626	1519413	1333730
26627	1519469	1333672
26628	1519526	1333616
26629	1519589	1333563
26630	1519651	1333511
26631	1519709	1333455
26632	1519767	1333398
26633	1519825	1333342
26634	1519881	1333284
26635	1519939	1333228
26636	1519995	1333170
26637	1520061	1333120
26638	1520125	1333069
26639	1520181	1333012
26640	1520242	1332958
26641	1520303	1332905
26642	1520366	1332852
26643	1520424	1332796
26644	1520484	1332742
26645	1520554	1332696
26646	1520613	1332641
26647	1520670	1332584
26648	1520727	1332527
26649	1520783	1332468
26650	1520846	1332416
26651	1520902	1332358
26652	1520964	1332306
26653	1521022	1332250
26654	1521079	1332192
26655	1521135	1332135
26656	1521193	1332078
26657	1521258	1332028
26658	1521318	1331974
26659	1521375	1331916
26660	1521431	1331859
26661	1521498	1331810
26662	1521559	1331756
26663	1521615	1331699
26664	1521673	1331642
26665	1521730	1331585
26666	1521786	1331527
26667	1521838	1331466
26668	1521895	1331408
26669	1521955	1331354
26670	1522015	1331299
26671	1522082	1331251
26672	1522147	1331201
26673	1522204	1331144
26674	1522270	1331094
26675	1522327	1331037
26676	1522383	1330979
26677	1522445	1330927
26678	1522502	1330869
26679	1522557	1330810
26680	1522616	1330755
26681	1522687	1330711
26682	1522745	1330654
26683	1522802	1330597
26684	1522863	1330543
26685	1522919	1330485
26686	1522983	1330434
26687	1523041	1330378
26688	1523110	1330331
26689	1523165	1330272
26690	1523221	1330214
26691	1523277	1330157
26692	1523334	1330100
26693	1523392	1330043
26694	1523454	1329990
26695	1523515	1329937
26696	1523572	1329880
26697	1523634	1329827
26698	1523696	1329774
26699	1523752	1329716
26700	1523811	1329661
26701	1523869	1329604
26702	1523916	1329539
26703	1523976	1329484
26704	1524031	1329426
26705	1524090	1329370
26706	1524150	1329316
26707	1524207	1329258
26708	1524265	1329202
26709	1524321	1329144
26710	1524378	1329087
26711	1524435	1329029
26712	1524497	1328976
26713	1524555	1328920
26714	1524617	1328868
26715	1524674	1328811
26716	1524734	1328756
26717	1524798	1328705
26718	1524860	1328652
26719	1524916	1328594
26720	1524973	1328538
26721	1525032	1328482
26722	1525094	1328429
26723	1525151	1328372
26724	1525217	1328323
26725	1525274	1328265
26726	1525335	1328212
26727	1525400	1328162
26728	1525458	1328105
26729	1525515	1328048
26730	1525574	1327993
26731	1525630	1327935
26732	1525681	1327872
26733	1525747	1327823
26734	1525808	1327770
26735	1525864	1327712
26736	1525921	1327654
26737	1525983	1327601
26738	1526037	1327542
26739	1526097	1327488
26740	1526151	1327428
26741	1526206	1327369
26742	1526269	1327317
26743	1526330	1327264
26744	1526387	1327206
26745	1526444	1327149
26746	1526503	1327093
26747	1526565	1327041
26748	1526622	1326983
26749	1526690	1326936
26750	1526746	1326878
26751	1526802	1326820
26752	1526864	1326767
26753	1526921	1326710
26754	1526976	1326651
26755	1527034	1326595
26756	1527090	1326537
26757	1527146	1326479
26758	1527208	1326426
26759	1527266	1326370
26760	1527323	1326313
26761	1527379	1326255
26762	1527437	1326199
26763	1527494	1326141
26764	1527548	1326082
26765	1527612	1326030
26766	1527668	1325973
26767	1527726	1325917
26768	1527782	1325859
26769	1527845	1325807
26770	1527905	1325752
26771	1527962	1325694
26772	1528024	1325642
26773	1528089	1325591
26774	1528145	1325533
26775	1528202	1325477
26776	1528262	1325422
26777	1528319	1325365
26778	1528382	1325313
26779	1528443	1325259
26780	1528508	1325209
26781	1528568	1325155
26782	1528626	1325098
26783	1528687	1325045
26784	1528745	1324988
26785	1528805	1324934
26786	1528867	1324881
26787	1528928	1324827
26788	1528983	1324769
26789	1529047	1324717
26790	1529102	1324659
26791	1529158	1324601
26792	1529215	1324543
26793	1529275	1324489
26794	1529329	1324429
26795	1529385	1324371
26796	1529441	1324313
26797	1529505	1324262
26798	1529563	1324206
26799	1529620	1324149
26800	1529680	1324094
26801	1529738	1324038
26802	1529797	1323982
26803	1529853	1323925
26804	1529910	1323867
26805	1529968	1323811
26806	1530025	1323754
26807	1530082	1323697
26808	1530144	1323643
26809	1530201	1323586
26810	1530258	1323530
26811	1530322	1323479
26812	1530379	1323421
26813	1530435	1323363
26814	1530497	1323311
26815	1530552	1323252
26816	1530613	1323198
26817	1530681	1323150
26818	1530740	1323095
26819	1530802	1323042
26820	1530861	1322986
26821	1530919	1322930
26822	1530975	1322872
26823	1531033	1322816
26824	1531090	1322759
26825	1531147	1322702
26826	1531203	1322644
26827	1531260	1322587
26828	1531323	1322535
26829	1531380	1322477
26830	1531441	1322424
26831	1531499	1322367
26832	1531561	1322315
26833	1531627	1322266
26834	1531691	1322214
26835	1531747	1322156
26836	1531801	1322097
26837	1531858	1322040
26838	1531916	1321983
26839	1531973	1321926
26840	1532030	1321869
26841	1532088	1321813
26842	1532150	1321759
26843	1532210	1321705
26844	1532272	1321652
26845	1532330	1321596
26846	1532397	1321548
26847	1532455	1321491
26848	1532512	1321434
26849	1532569	1321377
26850	1532630	1321323
26851	1532687	1321266
26852	1532751	1321215
26853	1532813	1321162
26854	1532874	1321108
26855	1532932	1321052
26856	1532989	1320995
26857	1533045	1320937
26858	1533106	1320883
26859	1533166	1320828
26860	1533222	1320771
26861	1533276	1320711
26862	1533333	1320654
26863	1533390	1320597
26864	1533447	1320539
26865	1533505	1320484
26866	1533561	1320425
26867	1533617	1320368
26868	1533680	1320315
26869	1533734	1320255
26870	1533795	1320201
26871	1533850	1320143
26872	1533916	1320094
26873	1533975	1320038
26874	1534032	1319981
26875	1534089	1319924
26876	1534147	1319867
26877	1534213	1319818
26878	1534267	1319758
26879	1534324	1319701
26880	1534383	1319646
26881	1534439	1319588
26882	1534499	1319533
26883	1534555	1319475
26884	1534619	1319424
26885	1534674	1319365
26886	1534730	1319307
26887	1534786	1319249
26888	1534842	1319192
26889	1534901	1319135
26890	1534948	1319070
26891	1535008	1319016
26892	1535064	1318958
26893	1535122	1318901
26894	1535181	1318845
26895	1535241	1318791
26896	1535300	1318736
26897	1535368	1318688
26898	1535424	1318630
26899	1535483	1318575
26900	1535541	1318518
26901	1535608	1318470
26902	1535663	1318411
26903	1535734	1318366
26904	1535791	1318309
26905	1535848	1318251
26906	1535911	1318200
26907	1535967	1318141
26908	1536022	1318082
26909	1536086	1318031
26910	1536151	1317981
26911	1536209	1317925
26912	1536266	1317868
26913	1536324	1317811
26914	1536381	1317754
26915	1536437	1317697
26916	1536496	1317640
26917	1536557	1317587
26918	1536615	1317530
26919	1536673	1317475
26920	1536729	1317417
26921	1536787	1317360
26922	1536845	1317303
26923	1536905	1317249
26924	1536968	1317197
26925	1537025	1317140
26926	1537097	1317096
26927	1537153	1317038
26928	1537211	1316982
26929	1537271	1316927
26930	1537333	1316874
26931	1537390	1316817
26932	1537447	1316759
26933	1537508	1316706
26934	1537569	1316652
26935	1537624	1316594
26936	1537681	1316536
26937	1537742	1316482
26938	1537805	1316430
26939	1537863	1316374
26940	1537921	1316318
26941	1537985	1316266
26942	1538041	1316209
26943	1538099	1316152
26944	1538156	1316095
26945	1538219	1316043
26946	1538282	1315991
26947	1538344	1315938
26948	1538400	1315880
26949	1538458	1315824
26950	1538519	1315770
26951	1538579	1315716
26952	1538638	1315660
26953	1538696	1315604
26954	1538753	1315547
26955	1538809	1315489
26956	1538866	1315431
26957	1538928	1315379
26958	1538987	1315323
26959	1539044	1315266
26960	1539102	1315209
26961	1539163	1315156
26962	1539224	1315103
26963	1539282	1315046
26964	1539345	1314993
26965	1539406	1314940
26966	1539463	1314883
26967	1539521	1314827
26968	1539584	1314775
26969	1539648	1314723
26970	1539706	1314667
26971	1539772	1314618
26972	1539829	1314561
26973	1539886	1314503
26974	1539944	1314447
26975	1540011	1314399
26976	1540074	1314346
26977	1540137	1314294
26978	1540193	1314236
26979	1540252	1314181
26980	1540308	1314123
26981	1540365	1314066
26982	1540422	1314009
26983	1540490	1313961
26984	1540548	1313904
26985	1540605	1313847
26986	1540668	1313795
26987	1540729	1313741
26988	1540792	1313689
26989	1540848	1313632
26990	1540908	1313576
26991	1540960	1313515
26992	1541017	1313458
26993	1541073	1313400
26994	1541132	1313345
26995	1541190	1313288
26996	1541256	1313239
26997	1541327	1313193
26998	1541385	1313137
26999	1541446	1313084
27000	1541509	1313032
27001	1541566	1312975
27002	1541627	1312921
27003	1541683	1312863
27004	1541749	1312813
27005	1541810	1312760
27006	1541864	1312699
27007	1541922	1312643
27008	1541978	1312586
27009	1542034	1312527
27010	1542092	1312471
27011	1542160	1312423
27012	1542218	1312367
27013	1542271	1312307
27014	1542329	1312250
27015	1542385	1312192
27016	1542445	1312138
27017	1542505	1312083
27018	1542559	1312023
27019	1542623	1311972
27020	1542686	1311919
27021	1542748	1311867
27022	1542808	1311812
27023	1542865	1311755
27024	1542929	1311703
27025	1542986	1311647
27026	1543049	1311595
27027	1543107	1311538
27028	1543170	1311486
27029	1543224	1311426
27030	1543281	1311369
27031	1543343	1311316
27032	1543402	1311260
27033	1543458	1311203
27034	1543515	1311146
27035	1543570	1311086
27036	1543639	1311040
27037	1543696	1310982
27038	1543754	1310926
27039	1543811	1310869
27040	1543873	1310816
27041	1543937	1310765
27042	1543995	1310708
27043	1544054	1310653
27044	1544110	1310595
27045	1544171	1310542
27046	1544239	1310494
27047	1544299	1310438
27048	1544358	1310384
27049	1544416	1310327
27050	1544473	1310270
27051	1544542	1310222
27052	1544599	1310165
27053	1544654	1310107
27054	1544716	1310054
27055	1544771	1309995
27056	1544828	1309938
27057	1544884	1309880
27058	1544948	1309829
27059	1545005	1309771
27060	1545066	1309717
27061	1545119	1309657
27062	1545182	1309605
27063	1545246	1309554
27064	1545303	1309496
27065	1545362	1309441
27066	1545421	1309385
27067	1545479	1309329
27068	1545546	1309280
27069	1545607	1309227
27070	1545664	1309169
27071	1545726	1309116
27072	1545790	1309065
27073	1545847	1309008
27074	1545906	1308952
27075	1545962	1308894
27076	1546020	1308839
27077	1546085	1308788
27078	1546144	1308732
27079	1546200	1308674
27080	1546257	1308617
27081	1546314	1308560
27082	1546372	1308504
27083	1546429	1308447
27084	1546486	1308389
27085	1546544	1308333
27086	1546601	1308275
27087	1546664	1308223
27088	1546727	1308171
27089	1546784	1308114
27090	1546844	1308060
27091	1546906	1308006
27092	1546969	1307955
27093	1547026	1307898
27094	1547090	1307846
27095	1547154	1307795
27096	1547217	1307743
27097	1547280	1307691
27098	1547342	1307638
27099	1547400	1307582
27100	1547455	1307523
27101	1547513	1307466
27102	1547571	1307410
27103	1547628	1307353
27104	1547685	1307296
27105	1547753	1307247
27106	1547810	1307190
27107	1547865	1307131
27108	1547926	1307078
27109	1547981	1307019
27110	1548035	1306960
